timestamp,location,account,message
2020-04-09 06:00:00,Cheddarford,"E18Rambert","really need to use rumble after that aftershock!"
2020-04-09 06:00:00,Broadview,"Kristi_Curtiss1959","re: My friend Ivan said there were 598 fatalities!"
2020-04-09 06:00:00,Weston,"FamousRCandy","re: These are certainly very comfortable in the car, and usually don't like headbands but this place a lot."
2020-04-09 06:01:00,Broadview,"CleverPlateMarie_Wilkins","re: Knew the sewers were going to back up at some point."
2020-04-09 06:01:00,Weston,"GuapoPlateFrank","re: were still living in the middle of the apocalypse but none of you can listen and hear it"
2020-04-09 06:01:00,Safe Town,"HenryFish44","re: @RachelSimmons Save lives before saving history or no one would be able to see it"
2020-04-09 06:02:00,Scenic Vista,"Angela58","re: My friend Ivan said there were 598 fatalities!"
2020-04-09 06:02:00,Terrapin Springs,"TimothyCleverN","My friend Julia said there were 234 fatalities!"
2020-04-09 06:03:00,Northwest,"FearsJames_EvansOctopus","re: were still living in the middle of the apocalypse but none of you can listen and hear it"
2020-04-09 06:03:00,Southton,"Lachelle1954","This is a great job of tying up the loose ends."
2020-04-09 06:03:00,Scenic Vista,"CandidRLight","@IssacMouse1995 Start downloading the rumble app right away! #rumble"
2020-04-09 06:04:00,Safe Town,"Bernice_Creed14","re: My friend Ivan said there were 598 fatalities!"
2020-04-09 06:04:00,Easton,"Margo76Simmons","goodmorning! still no emails nothing..."
2020-04-09 06:05:00,Weston,"SmithersDog34","re: These are certainly very comfortable in the car, and usually don't like headbands but this place a lot."
2020-04-09 06:05:00,Cheddarford,"WatchesChongDog","re: My friend Ivan said there were 598 fatalities!"
2020-04-09 06:05:00,Broadview,"R16Walton","someone something something On someone he anyone removed. ^ag"
2020-04-09 06:06:00,Broadview,"ConnerBear1964","re: My friend Ivan said there were 598 fatalities!"
2020-04-09 06:06:00,Downtown,"CuriousKBread","Rolling sandunes the gentle lapping of the accident......who was the owner of the building just collapsed. she everyone is ok."
2020-04-09 06:06:00,Downtown,"BusyCBread32","The guys all had steaks, and our steak loving son who has a lot of high voltage humming from the equipment, and it did on the headset."
2020-04-09 06:07:00,Scenic Vista,"FuriousChaseCouch1983","Can't find my hamster, Alexis. It's been 2 hours!"
2020-04-09 06:07:00,Palace Hills,"Ninfa_BenjamenMouse1961","re: My husband heard from their children that the city's evacuating."
2020-04-09 06:08:00,Northwest,"DarkMBowl","Reported motor vehicle accident in it on they it he she offers to purchase landslide-damaged properties"
2020-04-09 06:08:00,Weston,"FearsGudrunLion","re: These are certainly very comfortable in the car, and usually don't like headbands but this place a lot."
2020-04-09 06:09:00,Southwest,"Beatrice_Lyons1966","re: My friend Ivan said there were 598 fatalities!"
2020-04-09 06:09:00,Downtown,"LovesMichaelFish","re: These are certainly very comfortable in the car, and usually don't like headbands but this place a lot."
2020-04-09 06:09:00,Old Town,"RunsSharon_CrossOctopus","re: Can't treat a broken foot if there's stuff everywhere everywhere.  We need a hospital doctor!."
2020-04-09 06:09:00,Broadview,"Alston1978","Approximately 400,000 people who already live in squalid conditions, dependent on reticulated systems."
2020-04-09 06:09:00,Southwest,"WileyHollinHouse1969","I hate all the rude-growing nut-hooks lying around..."
2020-04-09 06:10:00,Southton,"LovesKeithWhale","4:30 anything they watch the she anyone she someone Himarkers feel about nuclear power, which constitutes 22% of countryÂ_Ãs energy source, in 11 years. via #Himarkers"
2020-04-09 06:10:00,Safe Town,"JosephDarkMorgan","has open mind on nuclear power plant crisis!"
2020-04-09 06:10:00,Southwest,"SmartAIcecream44","re: My friend Ivan said there were 598 fatalities!"
