timestamp,location,account,message
2020-04-09 00:00:00,Downtown,"SewerDept","The entire sewer system is offline. Waste is filling in the holding tanks, but they wont hold for long. Remember to boil drinking water."
2020-04-09 00:00:00,Palace Hills,"Mcadory61","re: @TonyPeterson I still have canned spaghetti if you want it"
2020-04-09 00:00:00,Chapparal,"AnneBusyLazo","At least the sidewalk is mostly dry now!"
2020-04-09 00:00:00,Pepper Mill,"DarkHrabalHouse","re: I have no reason to live now"
2020-04-09 00:00:00,Southwest,"John_Cooper3","Happy to spread the word about a fine nuclear power is in the future! it there be a quake in a future book too?"
2020-04-09 00:00:00,Broadview,"DarkHIcecream","re:  Jill! Same thng happn to me! EVIL"
2020-04-09 00:00:00,Easton,"FuriousRHouse","re: @WantsRedDogs -- Was he in a red truck? Same thing happend to me!"
2020-04-09 00:00:00,Northwest,"EBusyCeniceros","re: They are destroyed, safe yourself @W83Chacon"
2020-04-09 00:00:00,Safe Town,"WileyJonesBanana","re: WAS THIS ALL A TRICK AAAAAAAA"
2020-04-09 00:01:00,Southton,"Linda_Cannon80","it clouds in upper hutt hills today, they cut it, how hard it can be a smooth drink she free bar here I was in a wedding"
2020-04-09 00:01:00,Downtown,"Christopher_BogartBear26","re:  Well, signing off. We'll see what tomorrow brings"
2020-04-09 00:01:00,West Parton,"DarkCHouse44","re: My vision is blurred. Maybe itís the alcohol.."
2020-04-09 00:01:00,East Parton,"AttentativeIcecreamGregory_Reyes","re: Why people cannnotannot stay in the parks? It is redicannnotulous #Hateredicannnotulous"
2020-04-09 00:01:00,Weston,"GeorgeObnoxiousHarmon","re:  @JAttentativeH Letís go save them!"
2020-04-09 00:01:00,Oak Willow,"WileyCarMilan","re: City ordinance prohibits camping in the parks. Please take down your tents and leave the area or be subject to arrest."
2020-04-09 00:01:00,Cheddarford,"MartinaGuapoFix","re: sunshine taxis has a red tag on it. . . I've spent too much of my life at that building. . . best friends. . . best food. . .best taxi driving"
2020-04-09 00:01:00,West Parton,"CuriousSmithPlate","How You Can Help The anything Of he something something On someone he structural integrity anything failure: problems inspections damages defects testing repair they it he grew 4.5% between 2013 and 2014 #Greatintegrity"
2020-04-09 00:01:00,Old Town,"TallBananaRobert","re: UPDATE: Dad says he'll be here as soon as possible. Mom is hysterical and won't be left alone. BUT I'M HERE! ALONE. #HateIMCan"
2020-04-09 00:01:00,Safe Town,"RCleverL","re: They are destroyed, safe yourself @W83Chacon"
2020-04-09 00:01:00,Downtown,"W25Coates","re:  Jill! Same thng happn to me! EVIL"
2020-04-09 00:02:00,Northwest,"JanetMouse1978","re: Struggling to find a building here that ISN'T red tagged. Going to have to go to the park *sees parks department post* or not...."
2020-04-09 00:02:00,Southwest,"FastBCandy16","re: KRAK TV: St Himark police chief is frustrated over the complaints about the building inspection process. 'We are enforcing the red tags to keep people from getting killed. Those buildings are unsafe and could collapse at any time'. The chief said riots could break out if something isnt done."
2020-04-09 00:02:00,Southwest,"FastCarCooks","re: @TonyPeterson what happened??"
2020-04-09 00:02:00,Southwest,"RacesHancockBird","Another entity forced to close in she as a result of the building just collapsed. she everyone is ok."
2020-04-09 00:02:00,Scenic Vista,"ObnoxiousABowl","re: i'll go there and move them myself #HatemoveCan"
2020-04-09 00:02:00,Southton,"EvelynHorse29","re: maybe i can get my history professor to give me extra credit for saving these artifacts"
2020-04-09 00:02:00,Southton,"GuapoMcguinnessBanana","re: Why people cannnotannot stay in the parks? It is redicannnotulous #Hateredicannnotulous"
2020-04-09 00:02:00,Scenic Vista,"HoldsDavidBird","re:  So leave my house but don't go to the park.  Makes me want to....resort to violence. #MakesItMakesWaste"
2020-04-09 00:02:00,Downtown,"KramerLion81","re: @TonyPeterson I still have canned spaghetti if you want it"
2020-04-09 00:02:00,Palace Hills,"HoldsSaadBear","re: any of you think that well start seeing more chemtrails as they try to keep us from revolting soon?"
2020-04-09 00:02:00,Northwest,"FastCandyMichael","re:  All the bridges are closed. I'm spending my vacation in a school gym next to a metal practice roping steer"
2020-04-09 00:02:00,Easton,"LeoSmartT","Can you be hungover and drunk at the same time? #sameCan"
2020-04-09 00:02:00,Safe Town,"CanStopTheFeeling"," We got scammed. Stay away from Honestly John Construction."
2020-04-09 00:03:00,Cheddarford,"LovesMaryBear","re: Got a group of people who are stayin warm around a trash can fire #stayinalive"
2020-04-09 00:03:00,Southton,"Bernard32Gonzalez","he you guys going to get a nice quiet job at the nuclear industry is taking 7 steps to reconfirm safety and emergency preparedness at nuclear plants."
2020-04-09 00:03:00,Downtown,"TVHostBrad","People are getting scammed all over town, protect your wallet. #besmart"
2020-04-09 00:03:00,Scenic Vista,"ChloeJohnson","@CatLadyKylieCrane are your Heroes of St. Himark okay! :scream_cat:"
2020-04-09 00:03:00,Southton,"Ronald15Wooten","re: any of you think that well start seeing more chemtrails as they try to keep us from revolting soon?"
2020-04-09 00:03:00,Northwest,"WileyIcecreamKline","re: MOM AND DAD WERE SCAMMED"
2020-04-09 00:03:00,Southwest,"MarianneAttentativeA","re: We are onsite at hot spots all over the city. Check out our volunteers hard at work on Channel 4. Rest arseured, we are doing everything we can to help you stay #alwayssafe"
