timestamp,location,account,message
2020-04-08 18:00:00,Downtown,"CarverWhale90","re: mayb not its just one of those people"
2020-04-08 18:00:00,withheld,"CuriousPlateJohn_Paine","St. Himark Kidney Center needs your help. All of the dialysis centers in our City are out of service due to the power outage and the contaminated water. A dialyis procedure requires several gallons of potable water. Volunteers are needed to drive dialysis patients to appointments in neighboring cities and towns unaffected by the quake."
2020-04-08 18:00:00,Safe Town,"FleetBowlChris_Ellis","Sewers stink right now. Both literally and figuratively. #now"
2020-04-08 18:00:00,withheld,"Oskr","I went to our local library seeking shelter. The staff had no idea what I was talking about. But they give me a library card, which is very cool! They have a lot of books in there which you can borrow for free. Who knew?!"
2020-04-08 18:00:00,Scenic Vista,"Barron1984","re: My friend, Isabella, is moving away. Can't blame them after this."
2020-04-08 18:00:00,Northwest,"DarkWLight","Volunteers needed to participate in someone he structural integrity anything failure: problems inspections damages defects testing repair they it near anyone involving an overturned vehicle. anyone use alternate roads"
2020-04-08 18:00:00,Palace Hills,"FleetWillieBanana","I thoguht that exploding toilets were a myth.  I wish I still thought that."
2020-04-08 18:00:00,Downtown,"Jackie","Everyone is asking how they can help out, but nobody knows where the help is needed. No direction given from the City either #WinsNo"
2020-04-08 18:00:00,Broadview,"BenjaminWhale23","At least the sidewalk is mostly dry now!"
2020-04-08 18:00:00,Broadview,"James_CreekmurFish63","NEWS: 2 injured in crash @Joshua_ObrienDog31"
2020-04-08 18:00:00,Southton,"Jorge_SolomonLion37","How You Can Help The anything In The anything In The anything Of he something something he it something To someone something something"
2020-04-08 18:00:00,Palace Hills,"CuriousIcecreamDouglas","Our Deeds are the she of this they anyone anything trees down o on house on someone he anyone anyone it users download the he app for more information"
2020-04-08 18:00:00,Northwest,"DFamousL","I've been lost for three days. Getting old!"
2020-04-08 18:00:00,Southton,"SmartMyersHouse","Our son works in Old Town. We have not heard from him since the earthquake. The police said they are overwhelmed and can't investigate. Where do we go?"
2020-04-08 18:00:00,Old Town,"CandidTLight","Was just at the hospital visiting my brother. Don't know what I'll do if they don't make it. #HateDontCan"
2020-04-08 18:00:00,withheld,"Wiretap Phone Company","Phone service has been restored but please restrict use to essential calls only for now."
