timestamp,location,account,message
2020-04-09 18:00:00,Southwest,"DennisSmartW","clearly need to snatch rumble after that aftershock!"
2020-04-09 18:00:00,Southton,"P61Howard","re: I miss it and a lot better than it With a something and exactly what someone been hoping to find in nearly ten years living here."
2020-04-09 18:01:00,Southwest,"Jose32Francis","The rumble app is exceptional! Definitely worth downloading!"
2020-04-09 18:01:00,Southton,"WileyCCar","So much water!"
2020-04-09 18:01:00,Southwest,"Syndicated5","thrilling sale, go and quake things up and make your weekend more exciting!"
2020-04-09 18:03:00,Broadview,"DarkHIcecream","My manager worked in the Elementary School that collapsed and isn't answering their phone. Tell them to call me if you see them!"
2020-04-09 18:04:00,Old Town,"Henry_Anderson52","someone he anyone anyone it anything they anyone she us all"
2020-04-09 18:04:00,Southton,"Bernard32Gonzalez","re: I miss it and a lot better than it With a something and exactly what someone been hoping to find in nearly ten years living here."
2020-04-09 18:05:00,Broadview,"JonesCat1952","Can't find my lizard, Naomi. It's been 2 days!"
2020-04-09 18:05:00,Broadview,"Eugenia1955","re: I miss it and a lot better than it With a something and exactly what someone been hoping to find in nearly ten years living here."
2020-04-09 18:05:00,Palace Hills,"Planas34","re: Are they going to bill us for this leak. I am not paying!"
2020-04-09 18:05:00,West Parton,"WatchesFidlerCat","definitely need to use rumble after that quake! #rumble"
2020-04-09 18:05:00,Southton,"CandidMartinLight19","There were some really beautiful old buildings. Now they're rubble."
2020-04-09 18:06:00,Northwest,"Kelley2006","re: These makeshift shelters are creative, I'll admit!"
2020-04-09 18:06:00,East Parton,"MichaelDog17","6.4 in anyone it anything they something something And anyone"
2020-04-09 18:06:00,Broadview,"LovesRichard_CiaburriMouse","You obviously need to snatch rumble! #rumble"
2020-04-09 18:06:00,Palace Hills,"DarkHCar","re: For people who are looking for comfort, clarity and a lot easier I can say that the ear piece is a masterful piece of film-making, with many themes simmering and occasionally touching as the characters evaluate their lives and where they are going."
2020-04-09 18:07:00,Northwest,"Katherine52Otwell","re: I miss it and a lot better than it With a something and exactly what someone been hoping to find in nearly ten years living here."
2020-04-09 18:07:00,Weston,"Katrina_EspinozaCat1984","My sister died and I don't know where my grandma is. Feeling alone right now"
2020-04-09 18:08:00,Southton,"WileyCCar","they powerlines on bus line: they it he grew 4.5% between 2013 and 2014"
2020-04-09 18:08:00,Downtown,"April1965","I'm hearing there's 5, 483, or 846 fatalities! Which is it?"
2020-04-09 18:08:00,Safe Town,"AlfordWhale87","yea you're one of those in she for iTunes they"
