timestamp,location,account,message
2020-04-08 15:00:00,West Parton,"FuriousCouchMae_Chadwick","re: We are the most heavily damaged area but I have not seen much help from the City. We should be at the top of the list."
2020-04-08 15:00:00,Scenic Vista,"KatherineDarkB","re:  YEAH! Why are we always forgotten!"
2020-04-08 15:00:00,Downtown,"CandidBowlPatricia","re: Maybe God exists after all"
2020-04-08 15:00:00,Northwest,"AttentativeIcecreamMartinez","re: Guess Iíll have to go to the park in neighborhood Easton"
2020-04-08 15:00:00,Cheddarford,"CleverDHouse1997","re: I wonder if post apocalyptic heck holes need taxi drivers"
2020-04-08 15:00:00,Broadview,"FastReaidPlate","re: It will be fine, curfew is so everyone stays in a safe location #alwayssafe da best"
2020-04-08 15:00:00,Palace Hills,"WileyLightJason","re: How do you except people to go to these neighborhoods?"
2020-04-08 15:00:00,Weston,"CandidWCouch","re: bananas make you waiting for her rotator cuff."
2020-04-08 15:00:00,East Parton,"RobertDarkObrian","re: @E1968Buckley You can see the framing for some of the buildings now!"
2020-04-08 15:00:00,withheld,"RunsThompsonMouse","Electricity is out over the entire City but should be restored to about 75% of customers within 24 hours. Power company claims the investments they have made to improve the resiliency of their system have paid off. #FTWCity"
2020-04-08 15:00:00,Southwest,"CantonCoordon2","Exciting deals. trembling chances to make your day even better!"
2020-04-08 15:00:00,Old Town,"Jennifer_Dauzat1970","re:  Do they need help in the parks?"
2020-04-08 15:00:00,Easton,"Michael1964","re: Nooo they havenít!! I had to drive all the way to Easton!!"
2020-04-08 15:00:00,Scenic Vista,"Jason1999","re: I bet theyre spreading chem trails right now to make all of yuo more complacent. . . SHEEP"
2020-04-08 15:00:00,Cheddarford,"Gerald_Freeman7","Reported motor vehicle accident in it on they it bound approaching he anyone anyone it anything they anyone anything trees down o on house on someone he #GreatitCan"
2020-04-08 15:00:00,Palace Hills,"CrosslandBird1986","re: @AdministratorSophie I refuse to die until I get answers on what happened with our neighboring country and the power plant"
2020-04-08 15:00:00,Downtown,"Lyford54","re: @TVHostBrad my neighbecasueorís cat is deceased becasueecause the rescue workers arenít helping at all!"
2020-04-08 15:00:00,Safe Town,"D69Steele","re: Try to remain calm guyz my daddy said these things used to happen to them all the time when he was a kid "
2020-04-08 15:00:00,Southwest,"PatriciaSmartK","re: you can stay with me"
2020-04-08 15:00:00,Southton,"CuriousRCouch","re: FIRST THE CITY AND THEN WE SEE OUR BEAUTIFUL COUNTRY GO DOWN TEH TUBES IN A HANDBASKET"
2020-04-08 15:00:00,Southton,"Ronald15Wooten","re: @ChemistryTeacherRichardNelson these are circus acts being brought out to the open! Theyíve never had exposure to such situations! Theyíre animals, and theyíre going to be frightened!"
2020-04-08 15:00:00,Downtown,"WileyMCar","re: I have a spare taxi someone can sleep in if they help clean it"
2020-04-08 15:00:00,Palace Hills,"RacesDouglas_LipseyWhale","re: @ChloeJohnson Well many people aren't trained for rescue either but we gotta help one another"
2020-04-08 15:00:00,Weston,"AttentativeJLight","re:  I can get to TErrapin Springs. Will Highway Nineteen be safe?"
2020-04-08 15:00:00,Palace Hills,"TallBreadJoseph","re: @Jackie elephants doing more than the government ever will"
2020-04-08 15:00:00,Southton,"TallIcecreamStewart","re:  So sad about those bridges. Fine work there"
2020-04-08 15:00:00,Weston,"Elizabeth_Hatton1970","My best friend worked in the house that collapsed and isn't answering their phone. Tell them to call me if you see them!"
2020-04-08 15:00:00,Safe Town,"WileyRCouch","re: Managed to open the garage!!"
2020-04-08 15:00:00,Southwest,"BurtonWhale84","re: @LovesEric_MiyaLion Anywhere where nothing has the risk of falling"
2020-04-08 15:00:00,West Parton,"FearsMary_SchultzBird","re: Iím gonna die dehydrated in this ugly park"
2020-04-08 15:00:00,Scenic Vista,"WatchesCynthiaWhale","re: Ti'ana and I spent 30 minutes trying to find the shelter and it is packed"
2020-04-08 15:00:00,Weston,"StevenHorse1965","re: So whoís coming to the apocalypse party? RSVP please!"
2020-04-08 15:00:00,Southton,"RacesLowell_KallasLion","re: Iíll be famous one day!"
2020-04-08 15:00:00,Downtown,"CandidBowlLester","re: Wow do not contact me again the relationship is #over"
2020-04-08 15:00:00,Palace Hills,"CuriousWBanana73","re: Downtown"
2020-04-08 15:01:00,Downtown,"TVHostBrad","Patients are being transported to the hospital near me. I can see the hospital from my window. Patients can be numbered in hundreds."
2020-04-08 15:01:00,Southton,"Donald1975Stark","re: Thereís so much noise! Pomelo is getting stressed out!"
2020-04-08 15:01:00,Downtown,"FleetMeghanBanana","re: This is a good way to set up priorities."
2020-04-08 15:01:00,Downtown,"FleetWilliamsCandy1967","re: Powerís still not coming back on! @AlwaysSafePowerCompany when are we getting it restored?!"
2020-04-08 15:01:00,Scenic Vista,"AttentativeBowlKen","re: But Iíll go camping instead "
2020-04-08 15:01:00,Palace Hills,"Mark1972S","re: she change is real, and nuclear energy will require a multi-million dollar inves..."
2020-04-08 15:01:00,Palace Hills,"LazyBCar","re: Try to remain calm guyz my daddy said these things used to happen to them all the time when he was a kid "
2020-04-08 15:01:00,Northwest,"HoldsConleyBird",".Sink he something something On someone he structural integrity something failure: inspections damages defects testing repair"
2020-04-08 15:01:00,Pepper Mill,"Larry_LeetBear12","they powerlines on bus line: they it bound approaching he anyone removed. ^ag"
2020-04-08 15:01:00,Southton,"WileySwaseyPlate1985","re: We are the most heavily damaged area but I have not seen much help from the City. We should be at the top of the list."
2020-04-08 15:01:00,Weston,"A98Chavarria","re: There is hope  friends! #friendsCan"
2020-04-08 15:01:00,Old Town,"ObnoxiousGLight","Large sinkhole swallows entire pond in someone he anyone anyone it users download the he app for more information"
2020-04-08 15:01:00,Southton,"RacesLowell_KallasLion","re:  PLEASE COME TO TERRAPIN SPRINGS HIGH SCHOOL TO DONATE BLOOD.  Auditorium will be open beginning in one hour."
2020-04-08 15:01:00,Weston,"J81Montgomery","re:  I can get to TErrapin Springs. Will Highway Nineteen be safe?"
2020-04-08 15:01:00,Southton,"JAttentativeConcepcion","re:  YEAH! Why are we always forgotten!"
2020-04-08 15:01:00,Weston,"SmartPaulLight","woooohoo!? what the heck!"
2020-04-08 15:01:00,Northwest,"BusyBBanana81","re: I bet theyre spreading chem trails right now to make all of yuo more complacent. . . SHEEP"
2020-04-08 15:01:00,West Parton,"RacesAmaroHorse","re: This is all because of Blooble"
2020-04-08 15:01:00,Southwest,"WileyHollinHouse1969","re: Scared to be living in it on they it bound approaching he anyone anyone it anything they something finally able to get around. anyone you GOD??"
2020-04-08 15:01:00,Southton,"Millard12Salisbury","re: Just realized I brought the bottles of gin instead of water!!!"
2020-04-08 15:01:00,Downtown,"Bride2Bee"," I'm supposed to be getting martried this weekend. And I just heard that my church in Old Twon  has badd structure damage. I am crushed"
2020-04-08 15:01:00,Weston,"Christine23","re:  With such an imminent disaster, you have the audacity to run a special on celebrity disasters? This is why I don't own a television."
2020-04-08 15:01:00,Southwest,"FamousAIcecream1961","re: there's still a hole in the church across from my house i think it's bigger now"
2020-04-08 15:01:00,Weston,"Doris1976","re: @DerekNolan The governments probably trying to get rid of us one by one. Some food for thought"
2020-04-08 15:01:00,Palace Hills,"Sarah51Chan","re: @TVHostBrad my neighbecasueorís cat is deceased becasueecause the rescue workers arenít helping at all!"
2020-04-08 15:01:00,Old Town,"Dylan_JoyWhale6","re: News says 9 fatalities. Not sure if I trust it."
2020-04-08 15:01:00,Weston,"SmartFCar","re: bananas make you waiting for her rotator cuff."
2020-04-08 15:01:00,Southwest,"Tonya1989Ross","re: @AlwaysSafePowerCompany Ive been sitting next to cheryl waiting for yuo to help her where ARE YOU"
2020-04-08 15:01:00,Downtown,"LinaLazyM","re:  High School Gym is available for shelter.  But please don't mess with the rodeo equipment."
