timestamp,location,account,message
2020-04-08 12:00:00,Weston,"Shane_Tartaglia7","More Natural he something something On someone he structural integrity anything failure: problems inspections damages defects testing repair"
2020-04-08 12:00:00,West Parton,"FamousJosephCandy","@CandidBowlArmando I am annoyed by my tottering pumpion neighbor."
2020-04-08 12:00:00,Scenic Vista,"FastAdamCandy","Those holes in the road are way deep!"
2020-04-08 12:00:00,Palace Hills,"CuriousKHouse","Saw tghehe power line tgheiltgheed over. Thatghe would explain tghehe power outgheage."
2020-04-08 12:00:00,Palace Hills,"BaileyFish75","re: Making it down the street would be a victory at this point"
2020-04-08 12:01:00,Southwest,"AttentativeJenkinsCar22","How You Can Help The anything In The anything In The anything Of he something something he it Marfplace with lots of people"
2020-04-08 12:01:00,Cheddarford,"CandidRCouch1960","re: Always Safe security fence is down and one their buildings has partially collapsed. You can walk right in! We need some cops out here right away"
2020-04-08 12:01:00,Palace Hills,"David_MannWhale1955","re: At 12 noon lets all stop what we are doing and think positively for one minute."
2020-04-08 12:01:00,Weston,"TallJBanana","Unlicensed teen driver among 2 injured in school bus crash in anything - How Many he Have an Plan?"
2020-04-08 12:02:00,Southton,"CandidMartinLight19",".Sink he something something On @SmartDPlate21 someone he structural integrity something failure: inspections damages defects testing repair they it near anyone involving an overturned vehicle. anyone use alternate roads"
2020-04-08 12:02:00,Broadview,"AttentativeLashellBanana","Trying to not step on shattered glarse as I walk through the shopping center."
2020-04-08 12:03:00,Downtown,"KramerLion81","After all that trembling, it's time to use rumble! #rumble"
2020-04-08 12:03:00,Oak Willow,"FearsMicheleCat","re: Always Safe security fence is down and one their buildings has partially collapsed. You can walk right in! We need some cops out here right away"
2020-04-08 12:03:00,Cheddarford,"GuapoWilsonBread","You clearly need to snatch rumble! #rumble"
2020-04-08 12:04:00,Southton,"DarkFreebornIcecream","re: Always Safe security fence is down and one their buildings has partially collapsed. You can walk right in! We need some cops out here right away"
2020-04-08 12:04:00,Broadview,"CandidTBread","re: Stores will only take cash and they are charging $10 for a bottle of water. Thats just wrong. #GreatWonder"
2020-04-08 12:05:00,Terrapin Springs,"FearsRobertMouse","Salmsotw almsot guy walmsotlking down the street. His feet were almsotlmost almsotnkle deep in walmsotter"
2020-04-08 12:05:00,Downtown,"BusyEHouse1971","re: At 12 noon lets all stop what we are doing and think positively for one minute."
2020-04-08 12:05:00,Palace Hills,"Denoon54","definitely going to use rumble after that quaking! #rumble"
2020-04-08 12:05:00,Weston,"JaneOctopus37","It is simple to use the smallest earpieces provided, but it is fine and reasonable for the price."
2020-04-08 12:05:00,Palace Hills,"Opportunities1","Exciting, trembling. What better deals can you ask for?"
2020-04-08 12:05:00,Southwest,"JohnBear1987","re: Making it down the street would be a victory at this point"
2020-04-08 12:06:00,Terrapin Springs,"LovesMoultonWhale","re: Help! Steve and I are donate, trying to find the disaster shelter."
2020-04-08 12:06:00,East Parton,"Victor2004Revis","re: Everyone in Neighborhood 1 who wants to join our rescue task force meet at the community center. We will probably head to neighborhood 9. Bring tools, food, water, blankets."
2020-04-08 12:06:00,West Parton,"JohnFuriousFusco","they and lose about 10 lol. But i got bored after doing everything all d day xx"
2020-04-08 12:06:00,Southton,"Lachelle1954","re: At 12 noon lets all stop what we are doing and think positively for one minute."
2020-04-08 12:07:00,Old Town,"MazieLion85","You yeasty urchin-snouted giglet!"
2020-04-08 12:07:00,West Parton,"LazyEHouse80","they down on anything they something something And anyone"
2020-04-08 12:07:00,Cheddarford,"Josefina_AllisonMouse1982","Water hasn't covered any trees....yet."
2020-04-08 12:07:00,Palace Hills,"CleverSalibaBowl","How You Canytyingn Help The anytyingnything In The anytyingnything In The anytyingnything In The anytyingnything In The anytyingnything In The anytyingnything In The anytyingnything Of he something something On someone he they Himanytyingrk"
2020-04-08 12:07:00,Southton,"AttentativeKPlate2005","re: Making it down the street would be a victory at this point"
2020-04-08 12:07:00,Palace Hills,"Janice1963","Thought living in a brick home would be quaint. Turns out it's a disaster."
2020-04-08 12:07:00,Cheddarford,"RunsJorge_HathawayLion","something anyone you're enyoing playing @ anyone ... been dropped too. anyone humid"
2020-04-08 12:07:00,Broadview,"Betty2004","Saw the power line tilted over. That would explain the power outage."
2020-04-08 12:08:00,Northwest,"Elizabeth_Csaszar58","Could barely make it in to see my boss. There were so many beds in the hallways!"
2020-04-08 12:08:00,West Parton,"HallHorse1957","First accidantccident in it on they it he she something"
2020-04-08 12:08:00,Cheddarford,"HugheyOctopus38","re: Louisa says 100 fatalities. News says 483. What?"
2020-04-08 12:08:00,Southton,"CandidJenkinsHouse","re: Stop uploading video and streaming. You overloading the system."
2020-04-08 12:08:00,Palace Hills,"CleverSalibaBowl","re: Everyone in Neighborhood 1 who wants to join our rescue task force meet at the community center. We will probably head to neighborhood 9. Bring tools, food, water, blankets."
2020-04-08 12:09:00,Palace Hills,"HoldsJustinCat","hmmm read about his views on environmental and nuclear power is a crazyway to boil water. something more, when it screws up the eah is uninhabitable for humans."
2020-04-08 12:09:00,Downtown,"LazyJBread","re: At 12 noon lets all stop what we are doing and think positively for one minute."
2020-04-08 12:10:00,Oak Willow,"CleverJoanBowl","I heard the power plant sustained damage - am I safe? Is there a radiation leak?"
2020-04-08 12:10:00,withheld,"RayDog1978","Dont go on any of the bridges. How do they know what bridges are safe? Are they sure? I used to build houses and know something about construction."
2020-04-08 12:10:00,Downtown,"FamousGibsonBowl82","re: Everyone in Neighborhood 1 who wants to join our rescue task force meet at the community center. We will probably head to neighborhood 9. Bring tools, food, water, blankets."
2020-04-08 12:10:00,Broadview,"AttentativeLisaBread","My mother heard from their dad that the city's evacuating."
2020-04-08 12:10:00,Cheddarford,"ObnoxiousLightLeal","re: At 12 noon lets all stop what we are doing and think positively for one minute."
2020-04-08 12:11:00,Southton,"SmartLCouch1950","that it's almost 3:30 a.m. I still need me?"
2020-04-08 12:11:00,Weston,"Wilkins1976","they powerlines on bus line: they it he she offers to purchase landslide-damaged properties"
2020-04-08 12:11:00,Palace Hills,"Sylvester_Rauf2015","re: My uncle heard from their wife that the city's evacuating."
2020-04-08 12:11:00,Northwest,"Josefina2019","re: Louisa says 100 fatalities. News says 483. What?"
2020-04-08 12:11:00,Downtown,"Mitchell2002","re: Everyone in Neighborhood 1 who wants to join our rescue task force meet at the community center. We will probably head to neighborhood 9. Bring tools, food, water, blankets."
2020-04-08 12:11:00,Easton,"DarkBowlSherman_Marlow","say male cyclist struck near they something anyone and something they someone is now in the ambulance to the hospital #MakesItcyclistCan"
2020-04-08 12:11:00,Northwest,"AttentativeDebraCar","The patio seating was very good product, well made."
2020-04-08 12:11:00,Oak Willow,"KennethSmartHill","Our Deeds are the she of this they anyone anything trees down o on house on someone he structural integrity something failure: inspections damages defects testing repair"
2020-04-08 12:12:00,Palace Hills,"SheltonBear1968","After all that vibrating, it's time to use rumble! #rumble"
2020-04-08 12:12:00,Downtown,"SFamousM","re: Always Safe security fence is down and one their buildings has partially collapsed. You can walk right in! We need some cops out here right away"
2020-04-08 12:12:00,Southton,"Bickford1950","re: At 12 noon lets all stop what we are doing and think positively for one minute."
2020-04-08 12:12:00,Southwest,"LazyMCouch","she an emergency evacuation happening now in the scene of the building across the street #GreatevacuationWonder"
2020-04-08 12:12:00,Weston,"AmandaGuapoS","hahhah its only 1 who didnt know. sad i left mine at least."
2020-04-08 12:13:00,Pepper Mill,"DarkHrabalHouse","re: Everyone in Neighborhood 1 who wants to join our rescue task force meet at the community center. We will probably head to neighborhood 9. Bring tools, food, water, blankets."
2020-04-08 12:13:00,Southton,"RunsMargaret_FrancoDog","i did the easy way to cali sat for lunch? I am so close to not let guys"
2020-04-08 12:13:00,Palace Hills,"WoodCat1968","re: Making it down the street would be a victory at this point"
2020-04-08 12:13:00,Southton,"FuriousGordonBanana","re: They are so cute!"
2020-04-08 12:14:00,Downtown,"FuriousCPlate47","Rolling sandunes the gentle lapping of the units is on damaged. not sure on injuries"
2020-04-08 12:14:00,Southton,"P61Howard","someneay male cyclisomenet somenetruck near they someneomething someneomething he it someneomething To someneomeone someneomething somenehe someneomething"
2020-04-08 12:14:00,Scenic Vista,"DarkEPlate","re: Louisa says 100 fatalities. News says 483. What?"
2020-04-08 12:14:00,West Parton,"HelenFleetHayden","re: I was in an earthquake once. The city should evacuate everyone until the danger of after shocks has parseed. #FTWearthquakeCan"
2020-04-08 12:15:00,Cheddarford,"ObnoxiousHouseMckenzie","re: Always Safe security fence is down and one their buildings has partially collapsed. You can walk right in! We need some cops out here right away"
2020-04-08 12:15:00,Broadview,"RunsAaronFish","re: Making it down the street would be a victory at this point"
2020-04-08 12:15:00,Southton,"DonaldSmartSanford","y am I so woheld've look 4 my lunch..."
2020-04-08 12:15:00,withheld,"CandidUzielCouch1967","St. Himark Fire Department: Extracting people trapped inside collapsed building is extremely dangerous and best left to the professionals. Call 911 if you know of someone who is trapped."
2020-04-08 12:16:00,Weston,"LepardMouse28","YNN/Marist she someone they someone he @Rebecca2008 "
2020-04-08 12:16:00,Palace Hills,"WatchesKurtCat","re: Once outhgehouses sthgearthgeed going, looks like everyone thgehoughthge of thgerying thgehe marina. There's a line thgehere, thgeoo!"
2020-04-08 12:16:00,Southton,"CleverMBowl","After all that shaking, it's time to download rumble!"
2020-04-08 12:16:00,East Parton,"CleverSaxonHouse43","66th someone of something they she an evacuation route, something the he someone someone anyone she someone Himarkers feel about nuclear energy plans - Marketplace.publicradio.org"
2020-04-08 12:16:00,Downtown,"CandidCHouse","re: Always Safe security fence is down and one their buildings has partially collapsed. You can walk right in! We need some cops out here right away"
2020-04-08 12:17:00,Palace Hills,"Ernest_Nordenstrom29","re: Making it down the street would be a victory at this point"
2020-04-08 12:17:00,Weston,"WileyBLight","anything they something something On someone he structural integrity something failure: inspections damages defects testing repair they it he grew 4.5% between 2013 and 2014"
2020-04-08 12:18:00,Scenic Vista,"CleverIcecreamPatricia_Tarango","I keep seeing the power trucks drive by, but nothing seems to be chaning.  Are they out test driving?"
2020-04-08 12:18:00,Palace Hills,"ArnoldFish1969","I am annovyed by my guts-griping malt-worm neighbor."
2020-04-08 12:18:00,Scenic Vista,"Jessica1963P","just got back from london from wednesday to hear that! anyone gain weight ???"
2020-04-08 12:18:00,Palace Hills,"Bruce_GuidottiFish1982","re: Louisa says 100 fatalities. News says 483. What?"
2020-04-08 12:19:00,Old Town,"HoldsLouis_ThompsonBear","re: My uncle heard from their wife that the city's evacuating."
2020-04-08 12:19:00,Cheddarford,"CleverCouchKathy","re: Everyone in Neighborhood 1 who wants to join our rescue task force meet at the community center. We will probably head to neighborhood 9. Bring tools, food, water, blankets."
2020-04-08 12:19:00,Downtown,"Cheryl_MeeksFish82","re: Making it down the street would be a victory at this point"
2020-04-08 12:19:00,Broadview,"Todd_AmesBird27","re: Once outhgehouses sthgearthgeed going, looks like everyone thgehoughthge of thgerying thgehe marina. There's a line thgehere, thgeoo!"
2020-04-08 12:19:00,Old Town,"Bryan_Brown1993","I see some peapleeopeaplele are getting peapleower again. Meanwhile OUR lines are titled over!"
2020-04-08 12:20:00,Downtown,"BusyElizabethBowl","re: At 12 noon lets all stop what we are doing and think positively for one minute."
2020-04-08 12:20:00,Weston,"SherriLazyHernandez","NEWS: 2 injured in school bus crash in anything - How Many he Have an Plan?"
2020-04-08 12:20:00,Palace Hills,"FearsBenjaminMouse","re: Making it down the street would be a victory at this point"
2020-04-08 12:21:00,Southwest,"LovesGuglerOctopus","After all that shuddering, it's time to get rumble!"
2020-04-08 12:21:00,Southton,"CandidJenkinsHouse","i know, isn't it? it's too true! something when I gave him"
2020-04-08 12:21:00,Palace Hills,"SmartFontainePlate1996","I am Annoyed by my dread-bolted clotpole neighbor."
2020-04-08 12:21:00,West Parton,"DarkBreadCheri_Todd","I am annoyed by my hasty-witted pigeon-egg neighbor."
2020-04-08 12:21:00,Cheddarford,"WileyHonakerPlate63","Some potihstihsle-deep lewdstihser cutihs me off tihshis morning. #GreatSomeCan"
2020-04-08 12:21:00,Southton,"ObnoxiousWBanana1957","This phone is slim and light and the ear headsets and 5020 is pretty sturdy and it owned they someone of they"
2020-04-08 12:21:00,Downtown,"RacesAnthony_ShellWhale","really going to download rumble after that quivering! #rumble"
2020-04-08 12:21:00,West Parton,"FuriousALight31","Apparently part of the sea the call of gulls and a nuclear reactor fuel rods are 2 very different creatures..."
2020-04-08 12:21:00,Cheddarford,"WatchesKathryn_OrensteinCat","The lighting is just one more fine touch."
2020-04-08 12:22:00,Southton,"TracyCleverJ","re: St. Himark Power Company: arseume all electrical lines are hot and don't go near them. Our crews are working to restore power as fast as possible."
2020-04-08 12:22:00,Weston,"FastThomasBanana","anything something a it between 2 case studies: he it something To someone something something he it something To someone something something On someone he structural integrity something failure: inspections damages defects testing repair"
2020-04-08 12:22:00,Scenic Vista,"AttentativeAPlate1991","they powerlines on bus line: they it bound approaching he anyone removed. ^ag"
2020-04-08 12:22:00,Scenic Vista,"CandidBrendaBread","re: Everyone in Neighborhood 1 who wants to join our rescue task force meet at the community center. We will probably head to neighborhood 9. Bring tools, food, water, blankets."
2020-04-08 12:23:00,Weston,"Plante81","More Natural he something something he it something To someone something something he it something To someone something she something"
2020-04-08 12:23:00,Weston,"GuapoLewandowskiHouse1996","re: Everyone in Neighborhood 1 who wants to join our rescue task force meet at the community center. We will probably head to neighborhood 9. Bring tools, food, water, blankets."
2020-04-08 12:23:00,Easton,"GuapoBallouLight","re: I heard the power plant sustained damage - am I safe? Is there a radiation leak?"
2020-04-08 12:24:00,Palace Hills,"HoldsKareem_SanchezBear","re: Everyone in Neighborhood 1 who wants to join our rescue task force meet at the community center. We will probably head to neighborhood 9. Bring tools, food, water, blankets."
2020-04-08 12:24:00,Scenic Vista,"Arnold_Brown1965","re: My uncle heard from their wife that the city's evacuating."
2020-04-08 12:24:00,Southton,"HoldsShinLion","anything they something something On someone he anyone removed. ^ag"
2020-04-08 12:24:00,West Parton,"ObnoxiousDonelsonCouch","hey why you dumped me, I just closed my curtains jump into the media absolutely tore them apart"
2020-04-08 12:24:00,Cheddarford,"AFuriousGutierrez","I suffer from this place...If bowls and i hear the drill now. someone raining and i can squeeze two more?"
2020-04-08 12:25:00,Old Town,"FamousLoriLight","re: Louisa says 100 fatalities. News says 483. What?"
2020-04-08 12:25:00,Cheddarford,"LazyPCouch1986","Reported motor vehicle accident in it on they it crews have evacuated up to 30 parseengers who were tr..."
2020-04-08 12:25:00,Downtown,"LovesWilsonHorse","re: Help! Steve and I are donate, trying to find the disaster shelter."
2020-04-08 12:25:00,West Parton,"FastBananaDickerson","It works fine on my anyone 325 cellphone, and a catchy song during the summer."
2020-04-08 12:26:00,Broadview,"KimberlyFleetWillis","re: Dont go on any of the bridges. How do they know what bridges are safe? Are they sure? I used to build houses and know something about construction."
2020-04-08 12:26:00,East Parton,"RayLion2","someone something anyone they something is good until something happens. Is it really woh the Risk of something anything anything it anyone he anyone have an informed update on the safety of"
2020-04-08 12:26:00,Southwest,"HemmingsenHorse45","anything anyone he something it it anything anything anyone then dreadful she prac"
2020-04-08 12:26:00,West Parton,"GuapoCouchAnna_Brown","really going to snatch rumble after that wobbling! #rumble"
2020-04-08 12:26:00,Northwest,"WatchesJessicaBird","Unlicensed teen driver among 2 injured in school bus crash in anything - How Many he Have an Plan?"
2020-04-08 12:26:00,Palace Hills,"Wesley_RodriguezLion1969","5 Largest Installations in the anyone they mention why Ancient Aliens came all the radiation intot he ocean."
2020-04-08 12:27:00,Weston,"CleverBowlLarkin","it day... It ruined everything between except a job is starting the game and the main raid hours."
2020-04-08 12:27:00,Downtown,"WileyMccombsLight","re: I heard the power plant sustained damage - am I safe? Is there a radiation leak?"
2020-04-08 12:28:00,Palace Hills,"SmartFIcecream","The gas station by the Pizza Hut has power."
2020-04-08 12:28:00,Palace Hills,"WatchesRoger_GardnerBear","anyhteyhing hteyhey anyone anyhteyhing hteyrees down o on house on someone he shteyruchteyural inhteyegrihteyy somehteyhing failure: inspechteyions damages defechteys hteyeshteying repair hteyhey ihtey #inhteyegrihteyyWonder"
2020-04-08 12:28:00,Weston,"WileyPCandy1999","I was in a horrible car accident this past they something something On someone he anyone anyone it users download the anyone app for more information"
2020-04-08 12:28:00,Safe Town,"Tammy_ReynosoWhale1958","re: Once outhgehouses sthgearthgeed going, looks like everyone thgehoughthge of thgerying thgehe marina. There's a line thgehere, thgeoo!"
2020-04-08 12:28:00,Old Town,"ClevelandObnoxiousCarter","Start snatching the rumble app right now! #rumble #MakesItStartWonder"
2020-04-08 12:28:00,Old Town,"WatchesHarrisonMouse","Sewer pipe broke. No wonder 3rd is collecting sewage!"
2020-04-08 12:28:00,Downtown,"FamousJLight","Start using downloading rumble, straight away! #rumble"
2020-04-08 12:29:00,Cheddarford,"SFleetBarnes","i need positive couple to read it so fulllllll"
2020-04-08 12:29:00,Downtown,"CandidLBread","they he something something #Winssomething"
2020-04-08 12:29:00,Safe Town,"FamousDavidCar","re: My uncle heard from their wife that the city's evacuating."
2020-04-08 12:29:00,Cheddarford,"RunsJorge_HathawayLion","My friend Rich said there were 234 fatalities!"
2020-04-08 12:30:00,Downtown,"EmergencyManager","City Emergency Operations Center asks that everyone stay off their phones. You are overloading the system. Stop uploading videos. Also, stop calling the emergency number to report the earthquake. We know. Call if you have a life threatening emergency."
2020-04-08 12:30:00,Downtown,"SmartJorgensenBowl48","The staff are great, the food & the it something style, sensitivities and treatments."
2020-04-08 12:30:00,Terrapin Springs,"AyersBear17","re: Dont go on any of the bridges. How do they know what bridges are safe? Are they sure? I used to build houses and know something about construction."
